ProductID,ProductName,Ratings,Inventory,Price,Discounted_Price,Country
B07PSHDTFN,"Samsung A2 Core (SM-A260G/DS) Dual Sim 16GB Factory Unlocked International Version, No Warranty - Blue",2,53,20,18,Germany
B07PV7LN4X,Samsung Galaxy A30 Dual SIM 32GB (SM-A305G/DS) Unlocked Phone GSM International Version - Blue,5,65,67,60.3,Germany
B07PW9XW1G,"Huawei E8372h-608 Unlocked 150 Mbps 4G LTE Modem + WiFi USB Wingle (4G LTE in USA (AT&T), (2G Tmobile Metro PCS) Digitel Europe, Asia, Middle East and Africa) (Unit + 2 Antennas)",3,163,72,64.8,Germany
B07PXV5GXJ,"Xiaomi Redmi 7 32Gb+3GB RAM 6.26"" HD+ LTE Factory Unlocked GMS Smartphone (International Version, No Warranty) - Blue",2,160,56,50.4,Germany
B07PY52GVP,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",5,43,86,77.4,Germany
B07PZZLR4D,"Motorola Moto G7 (64GB, 4GB RAM) Dual SIM 6.2"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Model XT1962-6 International Version No Warranty",4.5,160,37,33.3,Germany
B07Q26V49K,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",2,72,61,54.9,Germany
B07Q2WPMNB,HUAWEI P30 Pro Factory Unlocked International Version 128GB Black,1,42,27,24.3,Germany
B07Q2X19LG,"Huawei P30 128GB+6GB RAM (ELE-L29) 6.1"" LTE Factory Unlocked GSM Smartphone (International Version) (Black)",3,55,66,59.4,Germany
B07Q3T41M4,"Xiaomi Redmi Note 7 (64GB, 4GB) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (International Model w/ 64GB MicroSD Bundle) (Black)",1,34,15,13.5,Germany
B07Q6VQ147,"Apple iPhone 7, 128GB, Rose Gold - Fully Unlocked (Renewed)",1,28,39,35.1,Germany
B07Q6ZNJNT,Samsung Galaxy A10 A105M 32GB Duos GSM Unlocked Phone w/ 13MP Camera - Blue,1,39,34,30.6,Germany
B07Q6ZZ4S1,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Neptune Blue)",1,196,4,3.6,Germany
B07Q84DPZH,"Samsung Galaxy A10 32GB (A105M) 6.2"" HD+ Infinity-V 4G LTE Factory Unlocked GSM Smartphone - Black",1,169,63,56.7,Germany
B07Q88NYCW,"Xiaomi Redmi Note 7 (32GB, 3GB) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Global 4G LTE Dual SIM GSM Factory Unlocked - International Model (Neptune Blue)",1,156,38,34.2,Germany
B07Q8BY2Q8,Samsung Galaxy A6 SM-A600P 32GB Black (Boost Mobile)(Renewed),2,149,88,79.2,Germany
B07QB8QYYZ,"Xiaomi Mi 9 SE Unlocked 6GB/64GB Dual Sim 4G LTE Phone (International Global Version, No Warranty) (Ocean Blue)",3,84,39,35.1,Germany
B07QB9HMLF,Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked Phone (Midnight Black) (Renewed),1,183,11,9.9,Germany
B07QBJZ34C,"Motorola Moto G6 Play 16GB - 5.7"" 4G LTE Unlocked Smartphone, US Version, XT1922-9 (Deep Indigo) (Renewed)",5,196,29,26.1,Germany
B07QC4R451,"Samsung Galaxy A10 SM-A105FDS 32GB, Dual Sim, 6.2"" HD + Infinity-V Display, 2GB RAM, GSM Unlocked International Model, No Warranty (Black)",1,198,24,21.6,Germany
B07QCCW5KB,"Xiaomi Redmi 7 32Gb+3GB RAM 6.26"" HD+ LTE Factory Unlocked GMS Smartphone (Global Version, No Warranty) (Eclipse Black)",3,114,80,72,Germany
B07QCQ9JRH,Samsung Galaxy M10 M105M 16GB Unlocked GSM Phone w/Dual 13 MP & 5 MP Camera - Ocean Blue,1,146,22,19.8,Germany
B07QCXPP71,"Xiaomi Redmi 7 64GB + 3GB RAM 6.26"" HD+ LTE Factory Unlocked GSM Smartphone (Global Version) (Comet Blue)",2,55,72,64.8,Germany
B07QD67Z1Y,Samsung Galaxy A50 A505F 128GB Dual SIM Unlocked GSM Phone w/ Triple (25MP+8MP+5MP) Camera - Black,2,68,16,14.4,Germany
B07QFS3L4G,Samsung Galaxy M20 M205M 32GB Unlocked GSM Phone w/Dual 13 MP & 5 MP Camera - Charcoal Black,2,34,4,3.6,Germany
B07QGG4654,"Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked Phone (Ocean Blue, 128GB)(Renewed)",1,63,92,82.8,Germany
B07QJ7S66P,"Huawei Mate 20 Pro (128GB, 6GB RAM) 6.39"" Display, Leica Triple Camera, in-Screen Fingerprint, Global 4G LTE Dual SIM GSM Factory Unlocked LYA-L29 - International Model (Twilight)",3,174,73,65.7,Germany
B07QK32C8M,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Space Black)",1,189,32,28.8,Germany
B07QKPPM6X,Samsung Galaxy J2 Core 2018 Factory Unlocked 4G LTE (USA Latin Caribbean) Android Oreo SM-J260M Dual Sim 8MP 16GB (Lavender),1,18,73,65.7,Germany
B07QP7WZ1T,Motorola Moto G7 Power 32GB+4GB RAM XT1955-2 LTE Factory Unlocked GSM 5000mAh Battery Smartphone (International Version) (Marine Blue),4.5,179,67,60.3,Germany
B07QP9CSFT,Motorola One XT1941-3 32B Unlocked GSM Dual-SIM Phone w/Dual 13+2 Megapixel Camera - Black,4.5,137,92,82.8,Germany
B07QP9R469,"Samsung Galaxy A70 SM-A705F/DS Dual-SIM (128GB ROM, 6GB RAM, 6.7-Inch, GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Black)",5,197,50,45,Germany
B07QP9ZMQH,"Samsung Galaxy A40 SM-A405F/DS Dual-SIM (64GB ROM, 4GB RAM, 5.9-Inch, GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Black)",3,116,30,27,Germany
B07QPTGJP5,"Samsung Galaxy A50 (A505) 128GB, Dual-SIM, 6.4"" Infinity-U Display, Triple Camera, GSM Unlocked Smartphone - International Model (White)",5,17,91,81.9,Germany
B07QQYHSR5,Samsung Galaxy A50 A505G 64GB Duos GSM Unlocked Phone w/Triple 25MP Camera - Blue,5,121,19,17.1,Germany
B07QTLB1D9,"Nokia 4.2 - Android One (Pie) - 32 GB - 13+2 MP Dual Camera - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.71"" HD+ Screen - Black - U.S. Warranty",1,20,37,33.3,Germany
B07QWNFKFF,"Motorola Moto X Force XT1580 64GB Black, 5.4"", Unlocked GSM Smartphone, International Stock, No Warranty",3,95,20,18,Germany
B07QY39QBP,"Huawei P30 Lite (128GB, 4GB RAM) 6.15"" Display, AI Triple Camera, 32MP Selfie, Dual SIM Global 4G LTE GSM Factory Unlocked MAR-LX3A - International Version (Midnight Black) (Renewed)",5,191,60,54,Germany
B07QZH7KB9,Huawei Y7 2019 DUB-LX3 32GB Unlocked GSM Phone w/ Dual 13MP + 2MP Camera - Midnight Black (Renewed),5,33,33,29.7,Germany
B07R4PP7FF,Xiaomi Mi 9 64GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version) (Piano Black),5,193,48,43.2,Germany
B07R57VRJ7,Samsung Galaxy A70 (SM-A7050) 6GB / 128GB 6.7-inches Dual SIM Factory Unlocked - No Warranty (Blue),1,25,50,45,Germany
B07R5ZYR77,"Xiaomi Mi 9 128GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version, No Warranty) (Piano Black)",3,91,91,81.9,UK
B07R7DY911,Google - Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Just Black - G020G,2,87,23,20.7,UK
B07RB78W37,"Moto Z4 – Unlocked – 128 GB – Flash Gray (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro - PAF60007US",2,17,68,61.2,UK
B07RCXCPV5,"OnePlus 7 Pro Dual Sim Factory Unlocked GM1917 8GB+256GB Mirror Gray (ATT, Verizon, Tmobile) - US Warranty",3,196,62,55.8,UK
B07RDMLR4V,"Apple iPhone XS Max, 256GB, Gray - For AT&T (Renewed)",3,188,91,81.9,UK
B07RFCVTK1,Motorola one 4G LTE Cat 6 (XT1941-4) 4GB / 64GB 5.9-inches Dual SIM Factory Unlocked - International Stock No Warranty (White),3,165,46,41.4,UK
B07RG85WY6,"Moto E6 - Unlocked Smartphone - Global Version - 16GB - Starry Black (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro",4.5,119,69,62.1,UK
B07RJ16QXJ,Motorola One - 64GB - Black/White - Unlocked (Black),1,151,57,51.3,UK
B07RJZH9N2,"Samsung Galaxy A50 (64GB, 4GB RAM) 6.4"" Display, 25MP, Triple Camera, Global 4G LTE GSM Factory Unlocked A505G (International Model w/ 64GB MicroSD Bundle) (White)",1,164,81,72.9,UK
B07RKYQSRB,"Apple iPhone Xs Max, AT&T, 64GB - Gray - (Renewed)",2,198,27,24.3,UK
B07RL93F7T,"Samsung Galaxy A50 SM-A505G 64GB 4GB RAM 25 MP 6.4"" Factory Unlocked- Black (Renewed)",4.5,126,35,31.5,UK
B07RM6QYWC,Samsung Galaxy Note 9 SM-N960U 128GB Ocean Blue - Verizon (Renewed),3,172,87,78.3,UK
B07RSSVMH8,Motorola G7 Play 32GB GSM Nano-SIM Phone w/ 13MP Camera - Deep Indigo (Renewed),5,159,74,66.6,UK
B07RSYRG3R,Motorola Z3 Play - 32GB - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - Deep Indigo (Deep Indigo),2,186,34,30.6,UK
B07RT1X4FJ,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",1,136,66,59.4,UK
B07RWFC6NY,"Samsung Galaxy A70 128GB/6GB SM-A705M/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version , No Warranty) (Blue)",1,197,8,7.2,UK
B07RZ8QFV1,Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked - Midnight Black,4.5,15,89,80.1,UK
B07S41W46Y,"Huawei P30 Lite (128GB, 4GB RAM) 6.15"" Display, AI Triple Camera, 32MP Selfie, Dual SIM US + Latin 4G LTE GSM Factory Unlocked MAR-LX3A - International Version (Peacock Blue, 128GB + 64GB SD Bundle)",5,47,95,85.5,UK
B07S4755CM,OnePlus 7 Pro 256GB ROM 8GB RAM Factory Unlocked 6.67 inch QHD+ AMOLED 90Hz Display Dual SIM Mirror Gray,4.5,16,58,52.2,UK
B07S95SLP6,Samsung Galaxy S7 Edge G935P SM-G935P 32GB - Sprint & GSM Unlocked (Black Onyx),4.5,98,19,17.1,UK
B07SB1S9TL,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Infinity-V Display, Fast Charge 4000mAh Battery, US & Global 4G LTE Dual SIM GSM Factory Unlocked A205G/DS - International Model (Black, 32GB)",4.5,104,93,83.7,UK
B07SBJPYLW,"Motorola One Vision (128GB) 6.3' Full HD Display, 48MP Camera, Dual SIM US + GLOBAL 4G LTE GSM Factory Unlocked XT1970-1 - International Version (Blue)",3,8,20,18,UK
B07SCJNSRT,"Samsung Galaxy A10 32GB A105G/DS LTE Unlocked GSM 6.2"" HD+ Smartphone - International Version, No Warranty (Blue)",3,6,35,31.5,UK
B07SD888PR,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, Android Pie, Samsung One UI, US + Global 4G LTE Dual SIM GSM Factory Unlocked A105M/DS - International Model (Black, 32GB)",1,26,88,79.2,UK
B07SFZ88SY,Samsung Galaxy Note 9 N960U 128GB Sprint - Ocean Blue (Renewed),5,60,28,25.2,UK
B07SMBJX7X,Verizon Prepaid 4G Smartphone - Motorola Moto E5 Go - Black - Carrier Locked to Verizon Prepaid,2,4,91,81.9,UK
B07SQB46KY,Samsung Galaxy S10e Verizon + GSM Unlocked 128GB Prism Black (Renewed),3,200,82,73.8,UK
B07SRD34FJ,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Flamingo Pink (Renewed),2,140,30,27,UK
B07SRD6SVX,Samsung Galaxy S10e Verizon + GSM Unlocked 128GB Prism White (Renewed),3,110,77,69.3,UK
B07SS3KS2L,"Moto Z4 – Unlocked – 128 GB – (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro (W/ 360 Camera Mod) (Flash Gray)",4.5,39,30,27,UK
B07SSCV7SS,Samsung Galaxy S10e (SM-G970U) GSM Unlocked + Verizon - 128GB / Prism Blue (Renewed),1,95,13,11.7,UK
B07STDQDKF,Samsung Galaxy S10 Verizon + GSM Unlocked 128GB Prism White (Renewed),2,118,43,38.7,UK
B07STFZQ9Y,Samsung Galaxy S10 Verizon + GSM Unlocked 128GB Prism Blue (Renewed),4.5,137,38,34.2,UK
B07SVFGKCJ,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Prism Black (Renewed),2,53,73,65.7,UK
B07SVFJ3P5,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Prism White (Renewed),4.5,63,64,57.6,UK
B07SVPKTYK,Verizon Prepaid - Apple iPhone 6S (32GB) - Space Gray,4.5,109,82,73.8,UK
B07SWFLKYW,"Nokia 2.2- Android 9.0 Pie - 32 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.71"" HD+ Screen - Black - U.S. Warranty",4.5,71,37,33.3,UK
B07T3KMJW8,Redmi 7A 2+16Gb Black EU,5,158,75,67.5,UK
B07T6JXP9J,"Moto Z3 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint (Renewed)",3,65,7,6.3,UK
B07T7MM64L,"Xiaomi Mi 9T (128GB, 6GB RAM) 6.39"" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (Carbon Black)",2,105,92,82.8,UK
B07T9G946J,Nokia 3.1 4G LTE Dual Sim Factory Unlocked 16GB 2GB RAM Android 9 Octa Core,4.5,3,10,9,UK
B07TB7DJ2J,"Xiaomi Redmi 7A (32GB, 2GB RAM) 5.45"" Display, Face ID, Dual SIM GSM Factory Unlocked (US + Global 4G LTE International Model) (Black)",2,41,23,20.7,UK
B07TD6F34D,Samsung Galaxy Note 9 128GB - Lavender Purple - Verizon Wireless (Renewed),1,86,99,89.1,UK
B07TDC7BKR,"Samsung Galaxy A20 SM-A205GDS 32GB, Dual Sim, 6.4"" Infinity-V Display, Dual Rear Camera, 3GB RAM, GSM Unlocked International Model, No Warranty (Red)",1,128,39,35.1,UK
B07TDMZ849,"Samsung Galaxy J2 Pure Unlocked 4G LTE J260AZ 16GB Quad Core LCD 5"" 8MP Android 8.1 Desbloqueado",4.5,177,82,73.8,UK
B07TDNCVW2,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Blue (Renewed),5,141,37,33.3,UK
B07TKQ8QYW,"Motorola Moto G7 Play XT1952 32GB+2GB RAM 5.7"" Max Vision LTE Factory Unlocked (International Model, No Warranty) Deep Indigo (Renewed)",5,94,78,70.2,UK
B07TVW6QY5,"Samsung Galaxy Cellphone S10+ Plus AT&T T-Mobile GSM Unlock (White, 128GB) (Renewed)",1,103,53,47.7,UK
B07TYW7CSS,"Samsung Galaxy A80 SM-A805F/DS 128GB Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Phantom Black)",3,177,100,90,UK
B07V3TL48P,OnePlus 6T A6013 128GB Mirror Black - US Version T-Mobile GSM Unlocked Phone (Renewed),2,108,31,27.9,UK
B07V5KS95Y,"Samsung Galaxy Note 10+ Plus Factory Unlocked Cell Phone with 512GB (U.S. Warranty), Aura Black/ Note10+",1,31,49,44.1,UK
B07V5NSD8N,"Samsung Galaxy A80 SM-A805F/DS Dual Sim (Factory Unlocked) 6.7"" 128GB 8GB RAM (Ghost White)",2,153,71,63.9,UK
B07VB9MMMW,"Xiaomi Mi A3 64GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",2,13,72,64.8,UK
B07VD3JH2C,"Xiaomi Mi A3 64GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",2,21,15,13.5,UK
B07VFPMT2Q,"Samsung Galaxy A20 (32GB, 3GB RAM) 6.4"" Super AMOLED, Fast Charge 4000mAh Battery, US & Global 4G LTE GSM Factory Unlocked A205G - International Model (Black, 32GB + 32GB SD Bundle (Single SIM))",1,151,23,20.7,UK
B07VGTHTGN,"Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) (Renewed)",4.5,123,10,9,UK
B07VGTS8MJ,"Samsung Galaxy A10 (32GB, 2GB RAM) 6.2"" Infinity-V Display, Android 9.0 Pie, US + Global 4G LTE Dual SIM Factory Unlocked A105M/DS - GSM International Model (Red, 32GB + 64GB SD Bundle)",5,84,42,37.8,UK
B07VHRFGV2,Nokia 106 Single Sim (2018) TA-1190 Dual-Band (850/1900) Factory GSM Unlocked Feature Phone (International Model),4.5,123,24,21.6,UK
B07VPMYXST,"Xiaomi Mi A3 128GB + 4GB RAM, Triple Camera, 4G LTE Smartphone - International Global Version (Not just Blue)",2,161,85,76.5,UK
B07VPXDV59,"Samsung Galaxy A70 (128GB, 6GB RAM) 6.7"" in-Screen Fingerprint, 25W Super-Fast Charger, US + Global 4G LTE GSM Unlocked International Model A705MN/DS (Black, 128GB + 128GB SD + Case Bundle)",5,54,24,21.6,UK
B07VYP6VLS,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Midnight Black, 128 GB)",5,90,9,8.1,UK
B07VZL1W7K,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4"" Screen, Black, [SM-A505UZKNXAA]",4.5,149,45,40.5,UK
B07VZL3L5V,"Samsung Galaxy A20 US Version Factory Unlocked Cell Phone with 32GB Memory, 6.4"" Screen, [SM-A205UZKAXAA], 12 Month Samsung US Warranty, GSM & CDMA Compatible, Black",3,153,29,26.1,UK
B07W14HFQP,Motorola Moto G4 Play (4th Generation) 16GB 4G LTE Unlocked ONLY GSM 5 Inches International Version No Warranty (White),2,193,86,77.4,UK
B07W166JW7,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Blue, 128 GB)",2,43,62,55.8,UK
B07W7VBHRC,Google - Pixel 3a XL with 64GB Memory Cell Phone (Unlocked) - Clearly White (Renewed),3,8,32,28.8,UK
B07WCCNV2D,"Xiaomi Redmi Note 7 (64GB, 4GB RAM) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Model (Moonlight White)",3,189,13,11.7,UK
B07WGR47L9,"Huawei Y5 2019 AMN-LX3 Dual SIM 32GB+2GB RAM 5.71"" Display Factory Unlocked (International Version) (Modern Black)",4.5,71,96,86.4,UK
B07WHKYDV3,"Samsung Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3"" (GSM ONLY, No CDMA) - International Version (Aura Glow)",1,200,61,54.9,UK
B07WJJFKYW,"Motorola One Action - Unlocked Smartphone - Global Version - 128GB - Denim Blue (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",4.5,109,97,87.3,UK
B07WKSVF6X,"Samsung Galaxy A50 128GB, 4GB RAM 6.4"" Display, 25MP, Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked A505G/DS - International Model (Black, 128GB + 128GB SD + Case Bundle)",3,134,74,66.6,UK
B07WNSK9C1,"Motorola One Action - Made for Latin America & Brazil - (Grey, 128GB, 4GB RAM) - Unlocked - GSM Latin American & Brazilian Bands - (Missing Specific U.S. GSM Bands) - No Warranty - No CDMA - XT2013-1",2,183,54,48.6,UK
B07WP6ZLL8,"Samsung Galaxy Note 10+ N975F/DS 256GB, 6.8' Dynamic AMOLED Screen, 12GB RAM, Quad Camera, 4K UHD Factory Unlocked LTE Smartphone - (International Version) (Aura Black)",5,108,71,63.9,UK
B07WSJYDXX,Motorola G6 – 32 GB – Unlocked (AT&T/Sprint/T-Mobile/Verizon) – Deep Indigo - (U.S. Warranty) - PAAE0011US,5,59,25,22.5,UK
B07WSXH2W2,"Motorola Moto E5 (16GB, 2GB) 5.7"" Display, 4000 mAh All Day Battery, FM radio - (GSM+AT&T+Tmobile + Verizon) Factory Unlocked 4G LTE Smartphone - XT1920DL (US Warranty) (Gray)",1,126,94,84.6,UK
B07WVRJQ7V,"Samsung Galaxy S9 (64GB, 4GB RAM) 5.8"" QHD+ Display, IP68 Water Resistance, 3000mAh Battery - GSM/CDMA Unlocked (AT&T/T-Mobile/Verizon/Sprint) w/US Warranty - SM-G960U (Midnight Black)",4.5,122,73,65.7,UK
B07WW25BSV,"Xiaomi Mi A3 128GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",3,58,28,25.2,UK
B07WXKWDT2,"Motorola Moto G7 Play (32GB, 2GB RAM) 5.7"" HD+ Max Vision Display, Dual SIM GSM Factory Unlocked - XT1952-1, US & Global 4G LTE International Model (Deep Indigo, 32 GB)",4.5,68,62,55.8,UK
B07X5RRZFP,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Glacier Blue)",5,195,38,34.2,UK
B07X5SHN81,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Carbon Black)",1,186,6,5.4,UK
B07X5VF1FM,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Flame Red)",4.5,179,32,28.8,UK
B07XF928ZP,Sony Xperia 5 Unlocked Smartphone,3,74,13,11.7,UK
B07XJ5RSX3,"Motorola Moto E6 Smartphone with 16GB Memory, Unlocked - Starry Black",1,157,49,44.1,UK
B07XQJ33PL,"Samsung Galaxy A10s (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear Camera+8MP Front Facing Camera- 4G LTE Dual SIM GSM Factory Unlocked A107M/DS (Latin Specs M (Black, Dual SIM)",1,41,71,63.9,UK
B07XVMYN2N,"Motorola Moto E6 Plus (32GB, 2GB RAM) 6.1"" Max Vision Screen, 3000mAh Removable Battery, Hotspot, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite)",3,85,82,73.8,UK
B07XVNDQMR,"OnePlus 6T A6013 Dual Sim 128GB/8GB (Mirror Black) - Factory Unlocked - GSM ONLY, NO CDMA (Renewed)",1,128,66,59.4,UK
B07XVS6NQH,Samsung Galaxy Note 9 N960U 128GB CDMA + GSM Unlocked Smartphone,2,25,32,28.8,UK
B07XVZXR5Y,"Nokia 7.2 - Android 9.0 Pie - 128 GB - 48MP Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Charcoal - U.S. Warranty",1,92,45,40.5,UK
B07XW28MHX,"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Black - U.S. Warranty",2,154,6,5.4,UK
B07XWVPRWZ,"Moto G7 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) for AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro - PAE80011US (Renewed)",2,46,94,84.6,UK
B07XZJG7V9,Samsung Galaxy S10 Plus G975U 128GB T-Mobile GSM Unlocked - Prism Black (Renewed),3,167,72,64.8,UK
B07XZMGC3J,"Motorola One Zoom 128GB, 4GB RAM XT2010-1, 48MP Sensor Quad Pixel, 6.4"" Full HD+ LTE Factory Unlocked Smartphone - International Version (Grey Techno)",2,169,81,72.9,UK
B07Y336C8S,"Xiaomi Mi 9 Lite 64GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Aurora Blue)",3,95,22,19.8,Germany
B07Y4YJ98Z,"Xiaomi Mi 9 Lite 128GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Pearl White)",3,91,6,5.4,Germany
B07Y8Q17N9,"Xiaomi Mi 9 Lite (64GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Onyx Grey, 64 GB)",3,74,99,89.1,Germany
B07Y8XK9GC,"Xiaomi Redmi Note 8 Pro (64GB, 6GB) 6.53"", 64MP Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Pearl White, 64 GB)",1,17,100,90,Germany
B07Y8YWTFL,"Xiaomi Redmi Note 8 Pro 64GB, 6GB RAM 6.53"" LTE GSM 64MP Factory Unlocked Smartphone - Global Model (Mineral Grey)",2,91,96,86.4,Germany
B07YBHNTSK,"Google Pixel 3a XL Verizon Just Black, 64GB (Renewed)",4.5,108,53,47.7,Germany
B07YBVZ2PW,"ASUS ROG Phone 2 (ZS660KL) Smartphone 128GB ROM 8GB RAM Snapdragon 855 Plus 6000 mAh NFC Android 9.0 - GSM Only International Version, No Warranty (Black)",5,162,33,29.7,Germany
B07YF4PB4R,"Xiaomi Mi 9 Lite (128GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Aurora Blue, 128 GB)",4.5,185,53,47.7,Germany
B07YJHXZT6,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Moonlight White)",3,194,39,35.1,Germany
B07YMNLXL3,Google Pixel 4 - Just Black - 64GB - Unlocked,4.5,137,97,87.3,Germany
B07YN4TPDW,"Xiaomi Redmi Note 8 (64GB, 4GB) 6.3"" Display, Snapdragon 665, 48MP Quad Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Space Black, 64GB +Case Bundle)",5,104,39,35.1,Germany
B07YQ58NPF,"Xiaomi Redmi Note 8 Pro 128GB, 6GB RAM 6.53"" LTE GSM 64MP Smartphone - Global Model (Mineral Grey)",2,152,97,87.3,Germany
B07YSSGS7C,"Samsung Galaxy S10e G970U Sprint + GSM Unlocked 256GB (U.S. Warranty), Flamingo Pink (Renewed)",1,10,92,82.8,Germany
B07YVGVQKL,"Samsung Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (White)",5,111,31,27.9,Germany
